u,v,length_m,speed_kmh,rank,has_traffic_light,light_delay_s,counter_zone
4050606848,4050606859,352.53,36.18279569892473,residential,False,27,320981769
4050606848,4050606845,58.38,36.18279569892473,residential,False,19,320981769
4050606848,6914063661,129.5,36.18279569892473,residential,False,24,320981769
4050606859,4050606848,352.53,36.18279569892473,residential,False,29,320981769
4052401030,469167691,173.65,36.18279569892473,residential,False,21,256619924
4117676089,3104550583,23.33,36.18279569892473,residential,False,35,256619924
4117676089,3104046938,277.07,36.18279569892473,residential,False,31,256619924
4144063061,11208467470,81.38,36.18279569892473,residential,False,32,6185036192
4144063065,11208467470,149.31,36.18279569892473,residential,False,35,6185036192
4144063065,6199657200,25.83,36.18279569892473,residential,False,12,6185036192
4144063065,4144063066,128.6,36.18279569892473,residential,False,16,6185036192
4144063066,4144065651,43.1,36.18279569892473,residential,False,24,6185036192
4144063066,4144063065,128.6,36.18279569892473,residential,False,12,6185036192
4144063066,1300528022,82.16,36.18279569892473,residential,False,12,6185036192
4144065651,4144063066,43.1,36.18279569892473,residential,False,22,6185036192
4166286182,3529854855,41.06,36.18279569892473,residential,False,15,105814816
4166286182,301951715,139.31,36.18279569892473,residential,False,19,105814816
4166286182,6882299260,395.62,36.18279569892473,residential,False,12,105814816
4166372103,3104610295,43.97,30.0,residential,False,13,256619924
4166372103,3104056580,86.42,36.18279569892473,residential,False,15,256619924
4195987166,6864839473,56.29,36.18279569892473,residential,False,18,82686004
4195987166,388278296,238.2,36.18279569892473,residential,False,13,82686004
4195987166,4749469071,23.02,36.18279569892473,residential,False,32,82686004
4195988103,388278204,41.79,36.18279569892473,residential,False,14,82686004
4195988103,6355421110,103.36,36.18279569892473,residential,False,25,82686004
4195988103,388278208,76.1,36.18279569892473,residential,False,14,82686004
4196839934,12890480733,25.24,36.18279569892473,residential,False,16,386876240
4196839934,386878716,181.56,36.18279569892473,residential,False,26,386876240
4196839934,386878737,17.85,36.18279569892473,residential,False,30,386876240
4196878240,4196878243,32.08,36.18279569892473,residential,False,10,90214098
4196878240,386889656,39.15,36.18279569892473,residential,False,19,90214098
4196878240,386889709,31.75,20.0,living_street,False,23,90214098
4196878243,4196878240,32.08,36.18279569892473,residential,False,31,90214098
4196994592,5629227907,43.06,53.482142857142854,secondary,False,27,82686004
4196994592,4196994609,186.23,36.18279569892473,residential,False,14,82686004
4196994592,82686004,64.85,53.482142857142854,secondary,False,25,82686004
4196994609,4196994592,186.23,36.18279569892473,residential,False,21,82686004
4197007200,93816868,74.33,53.482142857142854,secondary,False,23,847937526
4197007200,6861503184,230.28,53.482142857142854,secondary,False,24,847937526
4197007200,2135246113,219.69,20.0,living_street,False,33,847937526
4197042407,388278153,114.97,36.18279569892473,residential,False,30,82686004
4243498997,147958442,111.27,40.0,residential,False,10,147963281
4243499016,147958443,106.48,40.0,residential,False,19,147963281
4411145005,89043954,22.46,36.18279569892473,residential,False,16,320981769
4411145005,82653887,240.62,36.18279569892473,residential,False,12,320981769
4411145005,686454270,39.6,36.18279569892473,residential,False,10,320981769
4423412668,4766213966,98.67,53.482142857142854,secondary,False,35,90214098
4423412668,4423412679,23.2,53.482142857142854,secondary,False,17,90214098
4423412668,4766213958,28.18,53.482142857142854,secondary,False,26,90214098
4423412679,4423412668,23.2,53.482142857142854,secondary,False,30,90214098
4423412679,33222670,590.04,60.0,primary,False,20,90214098
4423412679,4766213958,41.4,60.0,primary,False,23,90214098
4504522070,1567087833,37.01,36.18279569892473,residential,False,28,93731379
4504522070,1567087825,37.45,36.18279569892473,residential,False,20,93731379
4504522070,1567087835,41.88,36.18279569892473,residential,False,30,93731379
4563677850,4563677867,6.49,40.0,secondary,False,30,93731379
4563677851,4563677886,54.89,60.0,secondary,True,35,93731379
4563677851,4563677862,30.04,53.482142857142854,secondary,False,20,93731379
4563677852,1231480281,180.1,50.0,secondary,True,25,93731379
4563677852,4563677857,18.55,40.0,secondary,False,28,93731379
4563677853,1510211577,287.7,50.0,secondary,False,31,93731379
4563677853,4563677850,19.58,40.0,secondary,False,32,93731379
4563677857,4563677859,9.07,40.0,secondary,False,26,93731379
4563677859,4563677862,21.56,40.0,secondary,False,27,93731379
4563677859,4563677851,32.43,53.482142857142854,secondary,False,24,93731379
4563677862,4563677853,12.8,40.0,secondary,False,24,93731379
4563677867,1800349748,33.83,40.0,tertiary,False,19,93731379
4563677867,4563677869,22.99,40.0,secondary,False,28,93731379
4563677869,4563677852,8.3,40.0,secondary,False,14,93731379
4563677885,6193176338,112.89,36.18279569892473,residential,False,35,93731379
4563677885,4563677886,41.49,36.18279569892473,residential,True,19,93731379
4563677885,11042119854,80.86,36.18279569892473,residential,False,15,93731379
4563677886,4563677887,38.38,30.0,residential,False,35,93731379
4563677886,13326166717,449.76,60.0,secondary,True,18,93731379
4563677886,4563677851,54.89,60.0,secondary,False,17,93731379
4563677886,4563677885,41.49,36.18279569892473,residential,False,25,93731379
4563677887,4563677886,38.38,30.0,residential,True,21,93731379
4563677887,6370675076,67.56,30.0,residential,False,19,93731379
4563677887,12771927629,129.78,36.18279569892473,residential,False,34,93731379
4565128724,4565128726,19.19,53.482142857142854,secondary,False,11,105814816
4565128724,12196782635,23.38,45.0,unclassified,False,14,105814816
4565128726,13602019508,0.6,53.482142857142854,secondary,False,21,105814816
4565128728,4565128735,30.25,53.482142857142854,secondary,False,19,105814816
4565128730,4565128732,20.71,53.482142857142854,secondary,False,24,105814816
4565128732,4565128738,31.61,53.482142857142854,secondary,False,15,105814816
4565128732,11977428484,157.9,53.482142857142854,secondary,False,29,105814816
4565128735,4565128730,31.49,53.482142857142854,secondary,False,15,105814816
4565128735,11640881523,399.7,53.482142857142854,secondary,False,32,105814816
4565128738,4565128724,42.31,53.482142857142854,secondary,False,27,105814816
4565221633,12922458955,23.82,36.18279569892473,residential,False,19,11253757267
4565221633,6391252787,8.56,36.18279569892473,residential,False,15,11253757267
4565221634,12920655598,11.98,36.18279569892473,residential,False,15,11253757267
4565221634,4565221647,8.75,36.18279569892473,residential,False,32,11253757267
4565221635,1506250077,11.74,36.18279569892473,residential,False,32,11253757267
4565221636,4565221634,16.62,36.18279569892473,residential,False,31,11253757267
4565221644,4565221635,7.77,36.18279569892473,residential,False,35,11253757267
4565221644,4565221654,41.7,36.18279569892473,residential,False,14,11253757267
4565221647,4565221633,11.43,36.18279569892473,residential,False,15,11253757267
4565221654,1506250013,45.58,36.18279569892473,residential,True,17,11253757267
4565221654,4565221635,40.14,36.18279569892473,residential,False,13,11253757267
4571888880,12912801086,256.7,60.0,tertiary,False,11,11253757267
4571888881,9380339027,333.29,45.0,unclassified,False,20,11253757267
4571888881,4571888880,24.61,45.0,unclassified,False,28,11253757267
4576114929,82650691,59.24,30.0,tertiary,False,14,82703794
4576114929,254267342,163.83,54.67289719626168,primary,False,24,82703794
4587905015,386876082,7.61,36.18279569892473,residential,False,18,7098591540
4587905015,386876086,11.76,36.18279569892473,residential,False,21,7098591540
4587905015,386876097,80.98,36.18279569892473,residential,False,15,7098591540
4587905029,6360286136,406.78,36.18279569892473,residential,False,16,386876240
4587905029,388276567,129.29,36.18279569892473,residential,False,27,386876240
4587905029,388277519,110.23,36.18279569892473,residential,False,32,386876240
4642753360,301851514,153.27,36.18279569892473,residential,False,11,12901492583
4642753360,301853860,19.87,36.18279569892473,residential,False,31,12901492583
4642753360,6184636759,56.91,36.18279569892473,residential,False,20,12901492583
4649322030,90206208,81.02,36.18279569892473,residential,False,21,320050383
4675323060,4675323061,13.34,53.482142857142854,secondary,False,14,93731379
4675323060,82674858,85.61,53.482142857142854,secondary,False,21,93731379
4675323061,4675323064,10.87,53.482142857142854,secondary,False,24,93731379
4675323062,3749196783,7.81,53.482142857142854,secondary,False,27,93731379
4675323063,4675323062,19.78,53.482142857142854,secondary,False,15,93731379
4675323063,567892374,106.8,53.482142857142854,secondary,False,27,93731379
4675323064,4675323063,15.86,53.482142857142854,secondary,False,19,93731379
4675323064,567542727,67.39,44.02390438247012,tertiary,False,13,93731379
4680630090,82644699,113.37,40.0,residential,False,10,256619924
4680630090,3659891007,39.7,36.18279569892473,residential,False,22,256619924
4680630090,302332309,42.97,50.0,residential,False,25,256619924
4680630095,302333573,75.92,36.18279569892473,residential,False,34,256619924
4683526949,4683526953,99.32,36.18279569892473,residential,False,14,256619924
4683526953,254315246,17.77,44.02390438247012,tertiary,False,24,256619924
4683526953,3105399696,117.73,44.02390438247012,tertiary,False,20,256619924
4683526953,4683526949,99.32,36.18279569892473,residential,False,14,256619924
4683526956,12887945146,113.67,36.18279569892473,residential,False,10,256619924
4683527235,4683527243,409.99,36.18279569892473,residential,False,33,256619924
4683527236,4942281605,53.63,30.0,tertiary,False,27,256619924
4683527236,574605802,20.67,30.0,tertiary,False,26,256619924
4683527236,4683527243,124.68,36.18279569892473,residential,False,20,256619924
4683527243,4683527236,124.68,36.18279569892473,residential,False,30,256619924
4683527243,4683527235,409.99,36.18279569892473,residential,False,32,256619924
4683527243,361420260,66.33,36.18279569892473,residential,False,19,256619924
4705248060,6168503118,31.12,54.67289719626168,primary,True,25,82686004
4705248060,301372614,8.63,36.18279569892473,residential,False,19,82686004
4705248060,5738370364,130.03,54.67289719626168,primary,False,34,82686004
4707301860,256372413,24.63,36.18279569892473,residential,False,28,82703794
4707301860,82656405,25.65,36.18279569892473,residential,False,31,82703794
4721171417,256896804,141.43,36.18279569892473,residential,False,14,320981769
4721171417,81536866,581.65,54.67289719626168,primary,False,35,320981769
4721171417,4721171418,123.59,54.67289719626168,primary,False,28,320981769
4721171418,4721171417,123.59,54.67289719626168,primary,False,33,90214098
4721171418,6168697493,287.2,54.67289719626168,primary,False,24,90214098
4721171418,13247358598,295.56,45.0,unclassified,False,20,90214098
4721738568,5308051335,42.4,60.0,secondary,False,32,82903274
4721738568,9337261449,124.94,53.482142857142854,secondary,False,13,82903274
4728064662,386878929,54.69,36.18279569892473,residential,False,33,386876240
4734965423,6910816008,136.24,36.18279569892473,residential,False,25,90214098
4734965423,1474116837,931.27,36.18279569892473,residential,False,11,90214098
4734965423,6910816096,694.91,36.18279569892473,residential,False,14,90214098
4736682690,93775495,164.0,36.18279569892473,residential,False,31,320981769
4736701623,6914079390,119.43,36.18279569892473,residential,False,27,320981769
4736701623,4736701628,60.16,36.18279569892473,residential,False,13,320981769
4736701623,4736701624,46.2,36.18279569892473,residential,False,19,320981769
4736701624,4736701627,125.6,36.18279569892473,residential,False,10,320981769
4736701624,4736701623,46.2,36.18279569892473,residential,False,22,320981769
4736701624,4736701628,24.85,36.18279569892473,residential,False,29,320981769
4736701627,4736701624,125.6,36.18279569892473,residential,False,17,320981769
4736701628,1474172079,22.36,36.18279569892473,residential,False,24,320981769
4736701628,4736701623,60.16,36.18279569892473,residential,False,21,320981769
4736701628,4736701624,24.85,36.18279569892473,residential,False,12,320981769
4736783717,247071481,368.41,36.18279569892473,residential,False,20,320981769
4745320164,256757647,234.2,36.18279569892473,residential,False,11,82903274
4745320164,256757168,179.9,36.18279569892473,residential,False,29,82903274
4745320164,6865000541,104.1,36.18279569892473,residential,False,30,82903274
4745320172,12402699760,53.66,36.18279569892473,residential,False,16,82903274
4745320172,6865000541,81.32,36.18279569892473,residential,False,28,82903274
4747542906,1474168290,448.61,36.18279569892473,residential,False,26,320981769
4749469071,4195987166,23.02,36.18279569892473,residential,False,17,82686004
4749469080,93692703,85.88,36.18279569892473,residential,False,35,82903274
4749469080,83741118,50.51,36.18279569892473,residential,False,34,82903274
4749469080,256757208,85.9,36.18279569892473,residential,False,18,82903274
4753351024,302338391,259.99,36.18279569892473,residential,False,16,256619924
4753351045,574872170,474.25,36.18279569892473,residential,False,10,320981769
4766213958,81536866,119.19,60.0,primary,False,12,320981769
4766213958,4423412679,41.4,60.0,primary,False,27,320981769
4766213966,4423412668,98.67,53.482142857142854,secondary,False,24,320981769
4766213966,82619348,848.48,53.482142857142854,secondary,False,31,320981769
4766214005,93744705,70.47,36.18279569892473,residential,False,31,320050383
4766214005,93744697,272.31,36.18279569892473,residential,False,12,320050383
4766214005,4766214011,144.12,36.18279569892473,residential,False,26,320050383
4766214011,4766214005,144.12,36.18279569892473,residential,False,22,320050383
4844752521,1447454516,91.16,53.482142857142854,secondary,False,16,6185036192
4844752521,471180782,763.46,36.18279569892473,residential,False,25,6185036192
4856507038,2017248535,69.38,36.18279569892473,residential,False,20,82903274
4856507038,82588499,58.13,36.18279569892473,residential,False,29,82903274
4856507038,2538007312,56.79,36.18279569892473,residential,False,29,82903274
4860750946,1300613248,65.82,36.18279569892473,residential,False,26,93731379
4860750946,253005222,56.66,36.18279569892473,residential,False,11,93731379
4860750946,12201098849,18.92,36.18279569892473,residential,False,31,93731379
4860750955,1300613242,29.38,36.18279569892473,residential,False,21,93731379
4865144639,2507150268,211.96,36.18279569892473,residential,False,22,105814816
4865144639,2507150263,295.22,36.18279569892473,residential,False,14,105814816
4865144639,88954961,347.48,36.18279569892473,"['residential', 'unclassified']",False,32,105814816
4866078613,82624011,54.55,36.18279569892473,residential,False,23,82903274
4871324141,301373921,70.93,36.18279569892473,residential,False,21,388276886
4871324141,90215989,153.99,36.18279569892473,residential,False,22,388276886
4871324141,12903126595,36.53,36.18279569892473,residential,False,21,388276886
4871324162,301374461,91.54,20.0,living_street,False,10,320044172
4887395329,4887395330,89.88,36.18279569892473,residential,False,19,256619924
4887395329,4887395331,28.61,36.18279569892473,residential,False,21,256619924
4887395329,3104012022,53.49,36.18279569892473,residential,False,21,256619924
4887395330,4887395329,89.88,36.18279569892473,residential,False,19,256619924
4887395331,6209910721,20.09,36.18279569892473,residential,False,24,256619924
4887395331,6010321287,23.09,36.18279569892473,residential,False,27,256619924
4887395331,4887395329,28.61,36.18279569892473,residential,False,12,256619924
4887395334,6010321287,35.61,36.18279569892473,residential,False,16,256619924
4887395337,4887395338,67.77,36.18279569892473,residential,False,33,256619924
4887395338,4887395337,67.77,36.18279569892473,residential,False,24,256619924
4887395338,302335107,178.51,36.18279569892473,residential,False,33,256619924
4887395338,4887395340,81.95,36.18279569892473,residential,False,23,256619924
4887395340,4887395338,81.95,36.18279569892473,residential,False,35,256619924
4900571136,6363700405,299.14,36.18279569892473,residential,False,24,93731379
4900571136,12201098849,84.82,36.18279569892473,residential,False,19,93731379
4900571136,1300613248,16.38,36.18279569892473,residential,False,15,93731379
4942281168,1497204867,125.6,45.0,unclassified,False,35,320981769
4942281197,1497204911,139.44,45.0,unclassified,False,33,320981769
4942281362,4942281373,396.31,36.18279569892473,residential,False,23,320981769
4942281362,4050577176,671.05,45.0,unclassified,False,33,320981769
4942281362,310543971,84.53,45.0,unclassified,False,23,320981769
4942281373,4942281362,396.31,36.18279569892473,residential,False,14,320981769
4942281410,4942281412,93.66,36.18279569892473,residential,False,28,256619924
4942281412,4942281410,93.66,36.18279569892473,residential,False,29,256619924
4942281412,302339179,30.67,36.18279569892473,residential,False,12,256619924
4942281412,302339172,83.07,36.18279569892473,residential,False,14,256619924
4942281415,302339172,68.92,36.18279569892473,residential,False,16,256619924
4942281522,302339168,225.3,36.18279569892473,residential,False,19,256619924
4942281525,302340813,157.51,36.18279569892473,residential,False,25,320981769
4942281525,302340804,101.87,36.18279569892473,residential,False,26,320981769
4942281525,4942281527,42.54,36.18279569892473,residential,False,20,320981769
4942281527,4942281529,36.66,36.18279569892473,residential,False,12,320981769
4942281527,12887112999,91.81,36.18279569892473,residential,False,28,320981769
4942281527,4942281525,42.54,36.18279569892473,residential,False,34,320981769
4942281528,4942281529,32.51,36.18279569892473,residential,False,22,320981769
4942281529,4942281528,32.51,36.18279569892473,residential,False,12,320981769
4942281529,4942281527,36.66,36.18279569892473,residential,False,10,320981769
4942281529,4942281532,84.08,36.18279569892473,residential,False,23,320981769
4942281532,4942281529,84.08,36.18279569892473,residential,False,30,320981769
4942281534,302340817,44.11,36.18279569892473,residential,False,18,256619924
4942281550,4942281551,76.04,36.18279569892473,residential,False,23,256619924
4942281550,4942281585,128.54,36.18279569892473,residential,False,15,256619924
4942281550,6955763719,85.84,36.18279569892473,residential,False,27,256619924
4942281551,4942281550,76.04,36.18279569892473,residential,False,24,256619924
4942281559,6199033596,198.35,36.18279569892473,residential,False,32,256619924
4942281559,6199033596,247.38,36.18279569892473,residential,False,28,256619924
4942281559,302334610,289.85,36.18279569892473,residential,False,34,256619924
4942281568,6955667353,180.39,36.18279569892473,residential,False,14,256619924
4942281568,4942281571,110.62,36.18279569892473,residential,False,16,256619924
4942281568,4942281582,176.83,36.18279569892473,residential,False,15,256619924
4942281571,4942281568,110.62,36.18279569892473,residential,False,22,256619924
4942281574,302338370,222.59,36.18279569892473,residential,False,19,256619924
4942281574,302338391,245.82,36.18279569892473,residential,False,27,256619924
4942281574,4942281580,124.52,36.18279569892473,residential,False,25,256619924
4942281580,4942281582,36.85,36.18279569892473,residential,False,11,256619924
4942281580,4942281574,124.52,36.18279569892473,residential,False,19,256619924
4942281580,12886751673,77.1,36.18279569892473,residential,False,28,256619924
4942281582,4942281580,36.85,36.18279569892473,residential,False,19,256619924
4942281582,254314195,38.57,36.18279569892473,residential,False,25,256619924
4942281582,4942281568,176.83,36.18279569892473,residential,False,27,256619924
4942281585,254314192,26.73,36.18279569892473,residential,False,33,256619924
4942281585,4942281550,128.54,36.18279569892473,residential,False,24,256619924
4942281585,12886751683,371.56,36.18279569892473,residential,False,17,256619924
4942281604,6199033593,211.75,36.18279569892473,residential,False,10,256619924
4942281605,12887945146,40.69,30.0,tertiary,False,35,256619924
4942281605,4683527236,53.63,30.0,tertiary,False,10,256619924
4942281605,574605860,104.44,36.18279569892473,residential,False,14,256619924
4942281611,574605860,103.61,36.18279569892473,residential,False,18,256619924
4942281614,12888061074,58.92,36.18279569892473,residential,False,19,256619924
4942281616,6394889127,78.43,36.18279569892473,residential,False,30,256619924
4942281616,527364694,302.58,36.18279569892473,residential,False,30,256619924
4942281616,4942281622,123.6,36.18279569892473,residential,False,25,256619924
4942281622,4942281616,123.6,36.18279569892473,residential,False,13,256619924
4942281627,6955667353,398.51,36.18279569892473,residential,False,30,256619924
4942281627,6394889127,235.49,36.18279569892473,residential,False,31,256619924
4942281627,12889117291,95.59,36.18279569892473,residential,False,19,256619924
4942281650,574598852,246.42,36.18279569892473,residential,False,23,256619924
4942281655,574598852,152.67,36.18279569892473,residential,False,15,256619924
4942281656,574598852,45.83,36.18279569892473,residential,False,25,256619924
4942281656,527364697,110.62,36.18279569892473,residential,False,32,256619924
4942281656,4942281659,110.51,36.18279569892473,residential,False,30,256619924
4942281659,4942281656,110.51,36.18279569892473,residential,False,17,256619924
4942281660,527364697,61.66,36.18279569892473,residential,False,10,256619924
4943479481,361440587,142.49,36.18279569892473,residential,False,13,6988544531
4943479481,361440464,62.82,44.02390438247012,tertiary,False,34,6988544531
4943479481,4943479961,153.83,44.02390438247012,tertiary,False,18,6988544531
4943479497,4943479505,66.38,36.18279569892473,residential,False,25,6988544531
4943479497,4943479498,184.24,36.18279569892473,residential,False,12,6988544531
4943479497,361440592,321.27,36.18279569892473,residential,False,29,6988544531
4943479498,574960801,24.18,44.02390438247012,tertiary,False,33,6988544531
4943479498,6988424049,118.08,44.02390438247012,tertiary,False,21,6988544531
4943479498,4943479497,184.24,36.18279569892473,residential,False,28,6988544531
4943479505,4943479497,66.38,36.18279569892473,residential,False,25,6988544531
4943479519,361426428,125.67,36.18279569892473,residential,False,28,6988544531
4943479928,361426415,176.69,36.18279569892473,residential,False,23,6988544531
4943479936,361426428,174.48,36.18279569892473,residential,False,18,6988544531
4943479940,574960800,119.21,36.18279569892473,residential,False,30,6988544531
4943479941,574960799,53.39,36.18279569892473,residential,False,31,6988544531
4943479948,6988424051,24.54,36.18279569892473,residential,False,25,6988544531
4943479957,361440592,81.11,36.18279569892473,residential,False,32,6988544531
4943479960,361440592,57.96,36.18279569892473,residential,False,13,6988544531
4943479961,4943479481,153.83,44.02390438247012,tertiary,False,21,6988544531
4943479961,6952908688,139.02,44.02390438247012,tertiary,False,26,6988544531
4943479961,4943479962,30.03,36.18279569892473,residential,False,33,6988544531
4943479962,4943479964,59.82,36.18279569892473,residential,False,28,6988544531
4943479962,6010307937,38.78,36.18279569892473,residential,False,10,6988544531
4943479962,4943479961,30.03,36.18279569892473,residential,False,18,6988544531
4943479964,4943479962,59.82,36.18279569892473,residential,False,15,6988544531
4943479970,6010307937,59.36,36.18279569892473,residential,False,28,6988544531
4943479976,4943479977,26.23,36.18279569892473,residential,False,11,6988544531
4943479976,6010307938,45.94,36.18279569892473,residential,False,14,6988544531
4943479976,361440587,107.57,36.18279569892473,residential,False,20,6988544531
4943479977,4943479976,26.23,36.18279569892473,residential,False,24,6988544531
4943479977,4943479998,53.03,36.18279569892473,residential,False,32,6988544531
4943479977,4943479980,92.32,36.18279569892473,residential,False,14,6988544531
4943479980,4943479990,30.42,36.18279569892473,residential,False,21,6988544531
4943479980,4943479985,112.03,36.18279569892473,residential,False,15,6988544531
4943479980,4943479977,92.32,36.18279569892473,residential,False,11,6988544531
4943479985,4943479980,112.03,36.18279569892473,residential,False,18,6988544531
4943479990,4943479980,30.42,36.18279569892473,residential,False,21,6988544531
4943479990,4943479993,18.32,36.18279569892473,residential,False,23,6988544531
4943479990,361440589,96.32,36.18279569892473,residential,False,30,6988544531
4943479993,4943479990,18.32,36.18279569892473,residential,False,21,6988544531
4943479993,361440613,98.21,36.18279569892473,residential,False,11,6988544531
4943479993,6955517773,82.17,36.18279569892473,residential,False,19,6988544531
4943479998,4943479977,53.03,36.18279569892473,residential,False,19,6988544531
4943480018,574960922,362.71,36.18279569892473,residential,False,26,6988544531
4943480025,574960886,100.01,36.18279569892473,residential,False,30,6988544531
4943480026,361421816,44.21,40.0,residential,False,12,6988544531
4943480026,361419786,238.97,40.0,residential,False,26,6988544531
4943480026,4943480045,155.08,36.18279569892473,residential,False,16,6988544531
4943480039,4943480043,63.13,36.18279569892473,residential,False,34,6988544531
4943480039,4943480045,41.83,36.18279569892473,residential,False,30,6988544531
4943480039,6952908690,218.12,36.18279569892473,residential,False,15,6988544531
4943480043,4943480044,33.11,36.18279569892473,residential,False,34,6988544531
4943480043,4943480039,63.13,36.18279569892473,residential,False,13,6988544531
4943480043,4943480054,125.4,36.18279569892473,residential,False,29,6988544531
4943480044,4943480043,33.11,36.18279569892473,residential,False,34,6988544531
4943480045,4943480039,41.83,36.18279569892473,residential,False,15,6988544531
4943480045,4943480026,155.08,36.18279569892473,residential,False,27,6988544531
4943480045,4943480060,236.91,36.18279569892473,residential,False,20,6988544531
4943480054,4943480043,125.4,36.18279569892473,residential,False,20,6988544531
4943480060,361423928,48.82,36.18279569892473,residential,False,31,6988544531
4943480060,361423824,148.28,36.18279569892473,residential,False,35,6988544531
4943480060,4943480045,236.91,36.18279569892473,residential,False,19,6988544531
4943480062,4943480063,53.94,36.18279569892473,residential,False,18,6988544531
4943480062,361425285,31.66,36.18279569892473,residential,False,31,6988544531
4943480062,361423928,15.27,36.18279569892473,residential,False,32,6988544531
4943480063,4943480062,53.94,36.18279569892473,residential,False,32,6988544531
4943480064,361423927,37.65,36.18279569892473,residential,False,21,6988544531
4943480065,6988453770,181.66,36.18279569892473,residential,False,13,6988544531
4943480065,361430518,208.63,36.18279569892473,residential,False,27,6988544531
4943480065,4943480067,83.48,36.18279569892473,residential,False,28,6988544531
4943480067,4943480065,83.48,36.18279569892473,residential,False,21,6988544531
4943480068,4943480069,49.78,36.18279569892473,residential,False,14,6988544531
4943480068,361426147,64.83,36.18279569892473,residential,False,10,6988544531
4943480068,4943480070,70.4,36.18279569892473,residential,False,14,6988544531
4943480069,4943480068,49.78,36.18279569892473,residential,False,26,6988544531
4943480070,4943480068,70.4,36.18279569892473,residential,False,19,6988544531
4943480070,361425944,123.72,36.18279569892473,residential,False,21,6988544531
4943480070,4943480072,43.61,36.18279569892473,residential,False,34,6988544531
4943480072,4943480070,43.61,36.18279569892473,residential,False,25,6988544531
4943480076,361430518,106.21,36.18279569892473,residential,False,23,6988544531
4943532121,84549189,640.66,36.18279569892473,"['residential', 'unclassified']",False,20,90214098
4944810105,256385979,42.44,36.18279569892473,residential,False,15,11253757267
5064978210,6488455291,42.9,36.18279569892473,residential,False,13,847937526
5127810794,93812806,29.94,40.0,residential,False,16,82903274
5127810794,5127810798,93.83,40.0,residential,False,14,82903274
5127810794,11346062140,80.84,36.18279569892473,residential,False,26,82903274
5127810798,5127810794,93.83,40.0,residential,False,17,82903274
5127810798,11172142579,55.64,40.0,residential,False,16,82903274
5127810798,316057014,121.43,36.18279569892473,residential,False,35,82903274
5131071099,5206463657,37.18,30.0,secondary,False,27,105814816
5148545030,82589501,6.36,36.18279569892473,residential,False,29,82703794
5159455009,256896804,190.46,36.18279569892473,residential,False,32,320981769
5204637368,5204637379,46.17,36.18279569892473,residential,False,26,256619924
5204637375,386167499,26.21,36.18279569892473,residential,False,27,256619924
5204637375,386167494,108.07,36.18279569892473,residential,False,32,256619924
5204637375,5204637379,48.29,36.18279569892473,residential,False,27,256619924
5204637379,5204637368,46.17,36.18279569892473,residential,False,32,256619924
5204637379,317631812,209.41,36.18279569892473,residential,False,34,256619924
5204637379,5204637375,48.29,36.18279569892473,residential,False,35,256619924
5206463645,3873169289,367.28,65.0,motorway,False,13,105814816
5206463645,5131071099,20.38,30.0,secondary,False,23,105814816
5206463652,5206463645,7.88,30.0,secondary,False,24,105814816
5206463656,5206463652,28.94,30.0,secondary,False,12,105814816
5206463656,1944730723,36.28,60.0,secondary,False,13,105814816
5206463657,5245591063,27.5,30.0,secondary,False,14,105814816
5206463657,4565128728,606.86,60.0,secondary,False,10,105814816
5245591063,12898466051,10.22,30.0,secondary,False,25,105814816
5260615394,1800349517,49.7,36.18279569892473,residential,False,21,93731379
5300892942,82703379,72.0,44.02390438247012,tertiary,False,19,82703794
5307133540,5307133543,98.46,36.18279569892473,residential,False,32,6185036192
5307133542,5307133543,63.76,36.18279569892473,residential,False,21,6185036192
5307133543,88963583,10.07,36.18279569892473,residential,False,14,6185036192
5307133543,5307133542,63.76,36.18279569892473,residential,False,24,6185036192
5307133543,5307133540,98.46,36.18279569892473,residential,False,29,6185036192
5308051335,4721738568,42.4,60.0,secondary,False,26,82903274
5308051335,1922067361,158.88,30.0,residential,False,34,82903274
5308051335,81537737,177.65,40.0,secondary,False,20,82903274
5349190045,254999884,8.77,44.02390438247012,tertiary,False,15,256619924
5349190045,82643739,3.62,44.02390438247012,tertiary,False,32,256619924
5349190045,5349190046,69.62,36.18279569892473,residential,False,19,256619924
5349190046,5349190045,69.62,36.18279569892473,residential,False,10,256619924
5458805035,6838686048,28.82,36.18279569892473,residential,False,33,320050383
5458805035,82701958,47.86,36.18279569892473,residential,False,13,320050383
5458805035,93748033,62.52,36.18279569892473,residential,False,17,320050383
5526076797,2018092117,151.93,36.18279569892473,residential,False,14,82668285
5536195306,302335809,136.56,36.18279569892473,residential,False,32,256619924
5536195306,2229490038,16.32,36.18279569892473,residential,False,14,256619924
5616777032,6368067213,36.41,54.67289719626168,primary,False,32,82903274
5616777032,6368067241,14.58,54.67289719626168,primary,False,17,82903274
5616777036,60969244,48.85,60.0,primary,False,19,82903274
5616777036,6368067245,19.77,54.67289719626168,primary,False,14,82903274
5617818454,2507150272,141.32,45.0,unclassified,False,16,105814816
5617818454,88954961,253.78,45.0,unclassified,False,14,105814816
5617818454,2507150275,268.04,45.0,unclassified,False,12,105814816
5629227907,4196994592,43.06,53.482142857142854,secondary,False,23,82686004
5629227907,12901337157,72.09,36.18279569892473,residential,False,32,82686004
5630874355,89043950,18.95,36.18279569892473,residential,False,34,320981769
5630874355,89043637,29.98,36.18279569892473,residential,False,35,320981769
5630874355,89043954,45.16,36.18279569892473,residential,False,13,320981769
