node_id,x,y,is_counter,has_traffic_light
2107413447,18.33,43.86,False,False
2108501566,18.32,43.87,False,False
2108502045,18.31,43.87,False,False
2108503238,18.32,43.88,False,False
2108503247,18.32,43.88,False,False
2108503249,18.32,43.88,False,False
2108503265,18.32,43.88,False,False
2108504067,18.33,43.88,False,False
2108504153,18.32,43.87,False,False
2108504154,18.32,43.87,False,False
2108504175,18.32,43.87,False,False
2108504176,18.32,43.87,False,False
2108504253,18.33,43.87,False,False
2108504255,18.33,43.87,False,False
2108504261,18.33,43.87,False,False
2108504263,18.33,43.87,False,False
2108504783,18.33,43.87,False,False
2108505243,18.33,43.87,False,False
2108505244,18.33,43.87,False,False
2108505303,18.33,43.87,False,False
2108505317,18.33,43.87,False,False
2108517832,18.32,43.86,False,False
2108517912,18.32,43.86,False,False
2108562557,18.32,43.87,False,False
2108563638,18.32,43.87,False,False
2108563641,18.32,43.87,False,False
2108566715,18.32,43.87,False,False
2108567700,18.32,43.87,False,False
2108568024,18.32,43.86,False,False
2108568028,18.32,43.86,False,False
2108568326,18.32,43.86,False,False
2108568827,18.32,43.86,False,False
2108593038,18.33,43.87,False,False
2108596222,18.33,43.87,False,False
2108596227,18.33,43.87,False,False
2108596568,18.33,43.87,False,False
2108596571,18.33,43.87,False,False
2108596572,18.33,43.87,False,False
2108598842,18.32,43.87,False,False
2113091873,18.33,43.86,False,False
2113091876,18.33,43.86,False,False
2113092204,18.33,43.86,False,False
2113092294,18.33,43.86,False,False
2113092295,18.33,43.86,False,False
2113092298,18.33,43.86,False,False
2113092436,18.33,43.85,False,False
2113092719,18.34,43.86,False,False
2113092723,18.34,43.86,False,False
2113092727,18.34,43.86,False,False
2113092753,18.34,43.86,False,False
2113093586,18.34,43.86,False,False
2113094583,18.33,43.86,False,False
2115365595,18.42,43.87,False,False
2119557114,18.39,43.85,False,False
2119559400,18.39,43.85,False,False
2121850016,18.32,43.87,False,False
2121850879,18.32,43.87,False,False
2121851045,18.32,43.87,False,False
2123098051,18.32,43.86,False,False
2123098055,18.32,43.87,False,False
2123100160,18.32,43.87,False,False
2123101143,18.32,43.87,False,False
2123101146,18.32,43.87,False,False
2123102111,18.32,43.87,False,False
2128254509,18.36,43.83,False,False
2128267552,18.35,43.82,False,False
2134221730,18.37,43.86,False,False
2134816821,18.44,43.86,False,False
2134816829,18.44,43.86,False,False
2134816831,18.44,43.86,False,False
2134816843,18.44,43.86,False,False
2134816846,18.44,43.86,False,False
2135234217,18.4,43.84,False,False
2135246113,18.4,43.85,False,False
2135246453,18.4,43.85,False,False
2135246458,18.4,43.85,False,False
2135246462,18.4,43.85,False,False
2135250275,18.39,43.85,False,False
2205298532,18.34,43.83,False,False
2205298538,18.34,43.83,False,False
2205298624,18.34,43.83,False,False
2205457392,18.34,43.83,False,False
2229480424,18.42,43.87,False,False
2229490038,18.42,43.87,False,False
2229494074,18.42,43.87,False,False
2229508721,18.42,43.87,False,False
2232225989,18.37,43.84,False,False
2272366761,18.37,43.84,False,False
2272366762,18.37,43.85,False,False
2272366763,18.37,43.84,False,False
2284760596,18.31,43.88,False,False
2284760636,18.31,43.88,False,False
2291362665,18.27,43.87,False,False
2291362669,18.27,43.88,False,False
2291362670,18.27,43.87,False,False
2299306168,18.35,43.82,False,False
2305966312,18.37,43.84,False,False
2305967829,18.37,43.84,False,False
2311779625,18.37,43.84,False,False
2326845073,18.36,43.85,False,False
2331790889,18.43,43.86,False,False
2351225248,18.45,43.84,False,False
2351225289,18.45,43.84,False,False
2355702783,18.34,43.84,False,False
2355702784,18.34,43.84,False,False
2356222927,18.3,43.88,False,False
2380615202,18.35,43.83,False,False
2380615203,18.35,43.83,False,False
2380615205,18.35,43.83,False,False
2383630855,18.41,43.86,False,False
2384197761,18.34,43.83,False,False
2384201036,18.34,43.83,False,False
2384201039,18.34,43.83,False,False
2384201041,18.34,43.83,False,False
2384629610,18.34,43.83,False,False
2384629622,18.33,43.83,False,False
2384629623,18.33,43.83,False,False
2384629624,18.33,43.83,False,False
2384629625,18.33,43.83,False,False
2384629631,18.34,43.83,False,False
2384646038,18.34,43.83,False,False
2411040174,18.42,43.86,False,False
2429105918,18.41,43.85,False,False
2434145006,18.33,43.85,False,False
2434145037,18.33,43.85,False,False
2435274907,18.32,43.85,False,False
2445839979,18.44,43.86,False,False
2445846872,18.44,43.86,False,False
2491229643,18.38,43.86,False,False
2500063369,18.4,43.86,False,False
2501673823,18.41,43.86,False,True
2501679855,18.42,43.86,False,False
2502508964,18.37,43.85,False,False
2502581407,18.37,43.85,False,False
2502581408,18.37,43.85,False,False
2507150263,18.31,43.86,False,False
2507150268,18.31,43.85,False,False
2507150272,18.31,43.85,False,False
2507150275,18.32,43.85,False,False
2528922448,18.3,43.88,False,False
2538007312,18.41,43.86,False,False
2546277798,18.4,43.88,False,False
2546277877,18.4,43.88,False,False
2546277884,18.4,43.88,False,False
2546765929,18.4,43.88,False,False
2564124091,18.41,43.86,False,False
2566039853,18.42,43.87,False,False
2566039855,18.43,43.87,False,False
2566039856,18.43,43.87,False,False
2643655448,18.38,43.85,False,False
2643655453,18.41,43.85,False,False
2728449052,18.44,43.88,False,False
2791413667,18.43,43.85,False,False
2791418547,18.43,43.85,False,False
2791418549,18.43,43.85,False,False
2808791884,18.41,43.88,False,False
2875387914,18.44,43.9,False,False
2875387975,18.44,43.89,False,False
2887067732,18.43,43.86,False,False
2887067735,18.43,43.86,False,False
2887067736,18.43,43.86,False,False
2887067737,18.43,43.86,False,False
2909329748,18.37,43.87,False,False
2909347855,18.33,43.87,False,False
2909347856,18.33,43.87,False,False
2909347859,18.33,43.87,False,False
2909347860,18.33,43.87,False,False
2909347862,18.33,43.87,False,False
2909347863,18.32,43.87,False,False
2909347866,18.32,43.87,False,False
2909347867,18.32,43.87,False,False
2909347868,18.32,43.87,False,False
2909347870,18.32,43.87,False,False
2951542770,18.44,43.87,False,False
2951562225,18.44,43.87,False,False
2958286608,18.44,43.86,False,False
2958286623,18.44,43.86,False,False
2958286625,18.44,43.86,False,False
2959390136,18.42,43.86,False,False
2959390147,18.42,43.86,False,False
2959396033,18.42,43.86,False,False
2959396037,18.42,43.86,False,False
2988333162,18.43,43.87,False,False
2988333163,18.43,43.87,False,False
2989369696,18.44,43.86,False,False
3051019364,18.39,43.87,False,False
3066546151,18.35,43.84,False,False
3104012022,18.42,43.88,False,False
3104020101,18.42,43.88,False,False
3104020102,18.42,43.88,False,False
3104020104,18.42,43.88,False,False
3104020105,18.42,43.88,False,False
3104046938,18.42,43.87,False,False
3104056580,18.42,43.87,False,False
3104550583,18.41,43.87,False,False
3104610295,18.41,43.87,False,False
3104610297,18.41,43.87,False,False
3104629383,18.41,43.87,False,False
3104637122,18.41,43.87,False,False
3105399696,18.41,43.88,False,False
3105399703,18.42,43.88,False,False
3105399708,18.42,43.88,False,False
3127813679,18.36,43.84,False,False
3127813683,18.36,43.84,False,False
3127815152,18.36,43.84,False,False
3142368974,18.4,43.85,False,False
3168261863,18.4,43.86,False,False
3241781923,18.4,43.85,False,False
3241781925,18.4,43.85,False,False
3241790365,18.4,43.85,False,False
3241791360,18.4,43.85,False,False
3241793583,18.4,43.85,False,False
3241796534,18.4,43.85,False,False
3252021161,18.4,43.86,False,False
3428376384,18.4,43.85,False,False
3430402461,18.4,43.85,False,False
3529854855,18.33,43.86,False,False
3628793919,18.31,43.9,False,False
3628809420,18.31,43.89,False,False
3650952056,18.41,43.88,False,False
3650952064,18.41,43.88,False,False
3659890997,18.42,43.88,False,False
3659890999,18.42,43.88,False,False
3659891002,18.42,43.88,False,False
3659891006,18.42,43.88,False,False
3659891007,18.42,43.88,False,False
3659891012,18.42,43.88,False,False
3659891013,18.42,43.88,False,False
3659891016,18.42,43.88,False,False
3659891017,18.42,43.88,False,False
3659891127,18.42,43.88,False,False
3713256911,18.43,43.86,False,False
3749146135,18.4,43.86,False,False
3749146136,18.4,43.86,False,False
3749146143,18.4,43.86,False,False
3749196783,18.37,43.85,False,False
3752881740,18.41,43.9,False,False
3756691120,18.44,43.86,False,False
3756691431,18.44,43.86,False,False
3756691440,18.44,43.86,False,False
3756691441,18.44,43.86,False,False
3756951843,18.4,43.87,False,False
3763383613,18.33,43.85,False,False
3763383614,18.33,43.85,False,False
3763383616,18.33,43.85,False,False
3763386006,18.33,43.85,False,False
3777761557,18.44,43.85,False,False
3777793984,18.45,43.85,False,False
3787429424,18.41,43.85,False,False
3787429425,18.41,43.85,False,False
3787429426,18.41,43.85,False,False
3842547305,18.37,43.84,False,False
3842552624,18.37,43.84,False,False
3843840284,18.33,43.85,False,False
3843858767,18.33,43.85,False,False
3843858770,18.32,43.85,False,False
3859841618,18.3,43.88,False,False
3859841621,18.3,43.88,False,False
3859841629,18.3,43.88,False,False
3859841636,18.3,43.88,False,False
3860936496,18.36,43.85,False,False
3860936500,18.36,43.85,False,False
3860936502,18.37,43.85,False,False
3860936504,18.37,43.85,False,False
3860936507,18.36,43.85,False,False
3860936508,18.36,43.85,False,False
3860936512,18.36,43.85,False,False
3868812896,18.41,43.85,False,False
3868812899,18.41,43.85,False,False
3868812900,18.41,43.85,False,False
3868812901,18.41,43.85,False,False
3868812904,18.41,43.85,False,False
3873169283,18.33,43.85,False,False
3873169288,18.33,43.85,False,False
3873169289,18.33,43.85,False,False
3873169294,18.33,43.85,False,False
3897828947,18.33,43.85,False,False
3897828948,18.33,43.85,False,False
3933719960,18.37,43.85,False,False
3933719962,18.37,43.85,False,False
3941683581,18.45,43.83,False,False
3941683632,18.45,43.84,False,False
3942449344,18.43,43.85,False,False
3953400782,18.45,43.83,False,False
3974383824,18.44,43.83,False,False
3978261082,18.38,43.84,False,False
4039251388,18.39,43.85,False,True
4050577176,18.44,43.89,False,False
4050579836,18.45,43.88,False,False
4050579849,18.45,43.88,False,False
4050606805,18.46,43.88,False,False
4050606806,18.46,43.88,False,False
4050606816,18.46,43.88,False,False
4050606826,18.46,43.88,False,False
4050606844,18.46,43.88,False,False
4050606845,18.46,43.88,False,False
4050606848,18.46,43.88,False,False
4050606859,18.46,43.88,False,False
4052401030,18.39,43.88,False,False
4117676089,18.41,43.87,False,False
4144063061,18.31,43.87,False,False
4144063065,18.31,43.87,False,False
4144063066,18.31,43.87,False,False
4144065651,18.31,43.87,False,False
4166286182,18.33,43.86,False,False
4166372103,18.41,43.87,False,False
4195987166,18.41,43.85,False,False
4195988103,18.41,43.85,False,False
4196839934,18.44,43.85,False,False
4196878240,18.44,43.85,False,False
4196878243,18.44,43.85,False,False
4196994592,18.4,43.84,False,False
4196994609,18.4,43.84,False,False
4197007200,18.4,43.84,False,False
4197042407,18.41,43.85,False,False
4243498997,18.36,43.86,False,False
4243499016,18.36,43.86,False,False
4411145005,18.43,43.86,False,False
4423412668,18.45,43.86,False,False
4423412679,18.45,43.86,False,False
4504522070,18.38,43.85,False,False
4563677850,18.34,43.84,False,False
4563677851,18.34,43.84,False,False
4563677852,18.34,43.84,False,False
4563677853,18.34,43.84,False,False
4563677857,18.34,43.84,False,False
4563677859,18.34,43.84,False,False
4563677862,18.34,43.84,False,False
4563677867,18.34,43.84,False,False
4563677869,18.34,43.84,False,False
4563677885,18.34,43.84,False,False
4563677886,18.34,43.84,False,True
4563677887,18.34,43.84,False,False
4565128724,18.35,43.85,False,False
4565128726,18.35,43.85,False,False
4565128728,18.35,43.85,False,False
4565128730,18.35,43.85,False,False
4565128732,18.35,43.85,False,False
4565128735,18.35,43.85,False,False
4565128738,18.35,43.85,False,False
4565221633,18.39,43.85,False,False
4565221634,18.38,43.85,False,False
4565221635,18.39,43.85,False,False
4565221636,18.38,43.85,False,False
4565221644,18.39,43.85,False,False
4565221647,18.38,43.85,False,False
4565221654,18.39,43.85,False,False
4571888880,18.4,43.86,False,False
4571888881,18.4,43.86,False,False
4576114929,18.43,43.86,False,True
4587905015,18.43,43.85,False,False
4587905029,18.43,43.85,False,False
4642753360,18.38,43.86,False,False
4649322030,18.43,43.86,False,False
4675323060,18.37,43.85,False,False
4675323061,18.37,43.85,False,False
4675323062,18.37,43.85,False,False
4675323063,18.37,43.85,False,False
4675323064,18.37,43.85,False,False
4680630090,18.42,43.88,False,False
4680630095,18.41,43.88,False,False
4683526949,18.41,43.88,False,False
4683526953,18.41,43.88,False,False
4683526956,18.41,43.88,False,False
4683527235,18.41,43.89,False,False
4683527236,18.42,43.88,False,False
4683527243,18.41,43.88,False,False
4705248060,18.41,43.85,False,True
4707301860,18.41,43.86,False,False
4721171417,18.44,43.86,False,False
4721171418,18.44,43.86,False,False
4721738568,18.41,43.85,False,False
4728064662,18.43,43.85,False,False
4734965423,18.46,43.86,False,False
4736682690,18.44,43.87,False,False
4736701623,18.47,43.88,False,False
4736701624,18.47,43.88,False,False
4736701627,18.47,43.88,False,False
4736701628,18.47,43.88,False,False
4736783717,18.45,43.87,False,False
4745320164,18.41,43.85,False,False
4745320172,18.41,43.85,False,False
4747542906,18.48,43.88,False,False
4749469071,18.41,43.85,False,False
4749469080,18.41,43.85,False,False
4753351024,18.43,43.88,False,False
4753351045,18.43,43.88,False,False
4766213958,18.45,43.86,False,False
4766213966,18.45,43.86,False,False
4766214005,18.44,43.86,False,False
4766214011,18.44,43.86,False,False
4844752521,18.28,43.87,False,False
4856507038,18.41,43.86,False,False
4860750946,18.38,43.85,False,False
4860750955,18.37,43.85,False,False
4865144639,18.31,43.86,False,False
4866078613,18.41,43.85,False,False
4871324141,18.42,43.85,False,False
4871324162,18.43,43.85,False,False
4887395329,18.42,43.88,False,False
4887395330,18.42,43.88,False,False
4887395331,18.42,43.88,False,False
4887395334,18.42,43.88,False,False
4887395337,18.42,43.88,False,False
4887395338,18.42,43.88,False,False
4887395340,18.42,43.88,False,False
4900571136,18.38,43.85,False,False
4942281168,18.45,43.91,False,False
4942281197,18.45,43.9,False,False
4942281362,18.44,43.89,False,False
4942281373,18.44,43.89,False,False
4942281410,18.43,43.88,False,False
4942281412,18.43,43.88,False,False
4942281415,18.43,43.88,False,False
4942281522,18.43,43.88,False,False
4942281525,18.43,43.87,False,False
4942281527,18.43,43.87,False,False
4942281528,18.43,43.87,False,False
4942281529,18.43,43.87,False,False
4942281532,18.43,43.88,False,False
4942281534,18.43,43.87,False,False
4942281550,18.42,43.88,False,False
4942281551,18.42,43.88,False,False
4942281559,18.42,43.88,False,False
4942281568,18.43,43.88,False,False
4942281571,18.43,43.88,False,False
4942281574,18.43,43.88,False,False
4942281580,18.43,43.88,False,False
4942281582,18.43,43.88,False,False
4942281585,18.42,43.88,False,False
4942281604,18.42,43.88,False,False
4942281605,18.42,43.88,False,False
4942281611,18.42,43.88,False,False
4942281614,18.42,43.88,False,False
4942281616,18.42,43.89,False,False
4942281622,18.42,43.88,False,False
4942281627,18.42,43.88,False,False
4942281650,18.42,43.88,False,False
4942281655,18.42,43.88,False,False
4942281656,18.42,43.88,False,False
4942281659,18.42,43.88,False,False
4942281660,18.42,43.89,False,False
4943479481,18.42,43.89,False,False
4943479497,18.41,43.89,False,False
4943479498,18.42,43.89,False,False
4943479505,18.41,43.89,False,False
4943479519,18.42,43.9,False,False
4943479928,18.42,43.9,False,False
4943479936,18.42,43.9,False,False
4943479940,18.42,43.89,False,False
4943479941,18.42,43.89,False,False
4943479948,18.42,43.89,False,False
4943479957,18.41,43.89,False,False
4943479960,18.41,43.89,False,False
4943479961,18.42,43.89,False,False
4943479962,18.42,43.89,False,False
4943479964,18.42,43.89,False,False
4943479970,18.42,43.89,False,False
4943479976,18.42,43.89,False,False
4943479977,18.42,43.89,False,False
4943479980,18.41,43.89,False,False
4943479985,18.41,43.89,False,False
4943479990,18.41,43.89,False,False
4943479993,18.41,43.89,False,False
4943479998,18.42,43.89,False,False
4943480018,18.43,43.89,False,False
4943480025,18.42,43.89,False,False
4943480026,18.41,43.89,False,False
4943480039,18.41,43.89,False,False
4943480043,18.41,43.89,False,False
4943480044,18.41,43.89,False,False
4943480045,18.41,43.89,False,False
4943480054,18.41,43.89,False,False
4943480060,18.41,43.89,False,False
4943480062,18.41,43.89,False,False
4943480063,18.41,43.89,False,False
4943480064,18.41,43.89,False,False
4943480065,18.41,43.9,False,False
4943480067,18.41,43.9,False,False
4943480068,18.41,43.89,False,False
4943480069,18.41,43.89,False,False
4943480070,18.41,43.89,False,False
4943480072,18.41,43.89,False,False
4943480076,18.4,43.89,False,False
4943532121,18.46,43.85,False,False
4944810105,18.38,43.86,False,False
5064978210,18.4,43.85,False,False
5127810794,18.38,43.85,False,False
5127810798,18.38,43.85,False,False
5131071099,18.34,43.85,False,False
5148545030,18.42,43.86,False,False
5159455009,18.44,43.86,False,False
5204637368,18.39,43.88,False,False
5204637375,18.4,43.88,False,False
5204637379,18.4,43.88,False,False
5206463645,18.34,43.85,False,False
5206463652,18.34,43.85,False,False
5206463656,18.34,43.85,False,False
5206463657,18.34,43.85,False,False
5245591063,18.34,43.85,False,False
5260615394,18.35,43.83,False,False
5300892942,18.43,43.86,False,False
5307133540,18.33,43.87,False,False
5307133542,18.33,43.87,False,False
5307133543,18.33,43.87,False,False
5308051335,18.41,43.85,False,False
5349190045,18.42,43.87,False,False
5349190046,18.42,43.87,False,False
5458805035,18.43,43.86,False,False
5526076797,18.41,43.86,False,False
5536195306,18.42,43.87,False,False
5616777032,18.38,43.85,False,False
5616777036,18.38,43.85,False,False
5617818454,18.32,43.85,False,False
5629227907,18.4,43.84,False,False
5630874355,18.43,43.86,False,False
5631892936,18.43,43.87,False,False
5673055128,18.35,43.84,False,False
5703100786,18.27,43.89,False,False
5703100791,18.26,43.89,False,False
5738370364,18.41,43.85,False,False
5750123426,18.41,43.87,False,False
5752404234,18.4,43.86,False,False
5879109271,18.44,43.87,False,False
6010303642,18.42,43.88,False,False
6010303645,18.42,43.88,False,False
6010303647,18.42,43.87,False,False
6010303650,18.42,43.88,False,False
6010303652,18.42,43.88,False,False
6010303657,18.42,43.87,False,False
6010303659,18.42,43.87,False,False
6010303662,18.42,43.87,False,False
6010303664,18.42,43.87,False,False
6010306539,18.41,43.9,False,False
6010306908,18.41,43.89,False,False
6010307935,18.42,43.89,False,False
6010307937,18.42,43.89,False,False
6010307938,18.42,43.89,False,False
6010321287,18.42,43.88,False,False
6128912827,18.35,43.83,False,False
6156265956,18.4,43.87,False,False
6157489823,18.41,43.86,False,False
6159244681,18.43,43.86,False,False
6166982432,18.43,43.86,False,False
6166982439,18.43,43.86,False,False
6166982442,18.43,43.86,False,False
6166982466,18.43,43.86,False,False
6166982920,18.43,43.87,False,False
6168503097,18.41,43.85,False,False
6168503118,18.41,43.85,False,True
6168503119,18.41,43.85,False,False
6168697493,18.43,43.86,False,False
6168958425,18.42,43.86,False,False
6168958427,18.42,43.86,False,False
6168958435,18.42,43.86,False,False
6168959835,18.43,43.87,False,False
6168959847,18.43,43.86,False,False
6168959856,18.43,43.87,False,False
6171715380,18.43,43.9,False,False
6171715951,18.44,43.88,False,False
6171715953,18.43,43.88,False,False
6171727478,18.43,43.87,False,False
6171727481,18.43,43.87,False,False
6173482948,18.42,43.87,False,False
6179226151,18.43,43.86,False,False
6184421312,18.39,43.86,False,False
6184636759,18.38,43.86,False,False
6184636760,18.38,43.87,False,False
6184636765,18.38,43.86,False,False
6184636768,18.38,43.86,False,False
6184636780,18.38,43.86,False,False
6184636781,18.38,43.87,False,False
6184638985,18.38,43.87,False,False
6184638986,18.38,43.87,False,False
6184638987,18.38,43.86,False,False
6184841288,18.35,43.86,False,False
6184841295,18.35,43.86,False,False
6184841297,18.35,43.86,False,False
6184841298,18.35,43.86,False,False
6184841301,18.35,43.86,False,False
6184841303,18.35,43.86,False,False
6184841305,18.35,43.86,False,False
6184841306,18.35,43.86,False,False
6184841307,18.35,43.85,False,False
6184841311,18.35,43.85,False,False
6184841312,18.35,43.85,False,False
6184995929,18.35,43.86,False,False
6184995930,18.35,43.87,False,False
6184995945,18.35,43.87,False,False
6184995980,18.36,43.86,False,False
6184996296,18.35,43.86,False,False
6184996300,18.35,43.86,False,False
6184996307,18.36,43.86,False,False
6184996311,18.36,43.86,False,False
6184996313,18.36,43.86,False,False
6184996320,18.36,43.85,False,False
6184996324,18.35,43.85,False,False
6184996325,18.35,43.85,False,False
6184996328,18.35,43.85,False,False
6184996337,18.35,43.85,False,False
6184996339,18.35,43.85,False,False
6184996346,18.35,43.85,False,False
6184996350,18.36,43.86,False,False
6184996354,18.36,43.86,False,False
6184996356,18.36,43.86,False,False
6184996359,18.36,43.86,False,False
6184996360,18.36,43.86,False,False
6184996361,18.36,43.86,False,False
6184996373,18.37,43.86,False,False
6184996378,18.37,43.86,False,False
6184996379,18.37,43.86,False,False
6184996380,18.37,43.86,False,False
6184996382,18.37,43.86,False,False
6184996384,18.37,43.86,False,False
6184996388,18.37,43.86,False,False
6184996391,18.36,43.86,False,False
6185021881,18.35,43.85,False,False
6185021882,18.34,43.86,False,False
6185021884,18.34,43.86,False,False
6185022086,18.34,43.86,False,False
6185022095,18.35,43.86,False,False
6185022096,18.34,43.86,False,False
6185022097,18.34,43.86,False,False
6185022109,18.33,43.86,False,False
6185036192,18.32,43.86,True,False
6185036195,18.32,43.86,False,False
6185036196,18.32,43.86,False,False
6185036197,18.32,43.86,False,False
6185036198,18.32,43.87,False,False
6185036203,18.32,43.86,False,False
6185036207,18.32,43.86,False,False
6185036211,18.32,43.87,False,False
6185036213,18.32,43.86,False,False
6185036214,18.32,43.86,False,False
6185036219,18.32,43.86,False,False
6190618054,18.42,43.86,False,True
6190618055,18.41,43.85,False,False
6190618058,18.43,43.85,False,False
6190618059,18.43,43.85,False,False
6190850796,18.45,43.85,False,False
6190850809,18.44,43.85,False,False
6190850810,18.44,43.85,False,False
6190850823,18.45,43.86,False,False
6190850824,18.45,43.86,False,False
6190850825,18.44,43.86,True,False
6190988138,18.39,43.84,False,False
6190988142,18.39,43.84,False,False
6190988143,18.39,43.84,False,False
6190988152,18.39,43.84,False,False
6190988153,18.39,43.84,False,False
6190988155,18.39,43.84,False,False
6191116078,18.37,43.84,False,False
6191116080,18.37,43.84,False,False
6191116085,18.38,43.84,False,False
6191116086,18.38,43.84,False,False
6191116092,18.38,43.84,False,False
6191116093,18.38,43.84,False,False
6191116095,18.38,43.84,False,False
6191116096,18.38,43.84,False,False
6191116097,18.38,43.84,False,False
6191116105,18.38,43.84,False,False
6191116106,18.38,43.84,False,False
6191116108,18.38,43.84,False,False
6191116115,18.38,43.84,False,False
6191116119,18.37,43.84,False,False
6191116124,18.37,43.84,False,False
6191116126,18.37,43.84,False,False
6191116127,18.37,43.84,False,False
6191116130,18.37,43.84,False,False
6191116135,18.37,43.84,False,False
6191116136,18.37,43.84,False,False
6191116137,18.37,43.84,False,False
6191116139,18.37,43.84,False,False
6191116148,18.37,43.84,False,False
6191116150,18.37,43.84,False,False
6191116177,18.37,43.84,False,False
6191116185,18.37,43.84,False,False
6191116196,18.37,43.84,False,False
6191116198,18.37,43.84,False,False
6191116199,18.37,43.84,False,False
6191116210,18.37,43.84,False,False
6191116211,18.37,43.84,False,False
6191116220,18.37,43.84,False,False
6193066275,18.35,43.84,False,False
6193066278,18.36,43.84,False,False
6193066985,18.36,43.84,False,False
6193066991,18.36,43.84,False,False
6193067016,18.36,43.84,False,False
6193067017,18.36,43.84,False,False
6193067019,18.36,43.84,False,False
6193067020,18.37,43.84,False,False
6193067021,18.37,43.84,False,False
6193067025,18.37,43.84,False,False
6193067026,18.37,43.84,False,False
6193067028,18.37,43.84,False,False
6193067036,18.37,43.84,False,False
6193067048,18.37,43.84,False,False
6193067050,18.37,43.84,False,False
6193067055,18.37,43.84,False,False
6193067056,18.36,43.84,False,False
6193067068,18.36,43.84,False,False
6193067070,18.36,43.84,False,False
6193067084,18.36,43.83,False,False
6193067114,18.35,43.84,False,False
6193067115,18.35,43.84,False,False
6193176305,18.34,43.84,False,False
6193176312,18.34,43.83,False,False
6193176314,18.34,43.83,False,False
6193176315,18.34,43.83,False,False
6193176319,18.34,43.83,False,False
6193176324,18.33,43.84,False,False
6193176325,18.33,43.84,False,False
6193176326,18.33,43.83,False,False
6193176327,18.34,43.84,False,False
6193176328,18.34,43.84,False,False
6193176329,18.34,43.84,False,False
6193176330,18.34,43.84,False,False
6193176331,18.34,43.84,False,False
6193176332,18.34,43.84,False,False
6193176333,18.34,43.84,False,False
6193176336,18.34,43.84,False,False
6193176338,18.34,43.83,False,False
6193176339,18.34,43.84,False,False
6193176345,18.34,43.84,False,False
6193773061,18.39,43.87,False,False
6193773066,18.4,43.88,False,False
6193773069,18.4,43.87,False,False
6193780522,18.4,43.87,False,False
6193780525,18.4,43.87,False,False
6195900416,18.39,43.88,False,False
6195900421,18.39,43.88,False,False
6196090933,18.4,43.9,False,False
6196104266,18.36,43.87,False,False
6196104267,18.36,43.87,False,False
6196104268,18.36,43.87,False,False
6196104273,18.36,43.87,False,False
6196104276,18.36,43.86,False,False
6196104282,18.36,43.86,False,False
6196104793,18.36,43.87,False,False
6196104796,18.36,43.87,False,False
6196104802,18.36,43.86,False,False
6199033588,18.42,43.88,False,False
6199033593,18.42,43.88,False,False
6199033594,18.42,43.88,False,False
6199033595,18.42,43.88,False,False
6199033596,18.42,43.88,False,False
6199033609,18.42,43.87,False,False
6199033610,18.42,43.88,False,False
6199033615,18.43,43.87,False,False
6199033616,18.43,43.87,False,False
6199542948,18.33,43.87,False,False
6199542953,18.33,43.87,False,False
6199542956,18.33,43.87,False,False
6199600320,18.33,43.87,False,False
6199600321,18.33,43.87,False,False
6199600323,18.33,43.87,False,False
6199600324,18.33,43.87,False,False
6199600328,18.33,43.87,False,False
6199600331,18.33,43.87,False,False
6199600335,18.33,43.87,False,False
6199600341,18.33,43.87,False,False
6199600345,18.33,43.87,False,False
6199600348,18.33,43.87,False,False
6199600350,18.33,43.87,False,False
6199600351,18.33,43.87,False,False
6199657190,18.32,43.88,False,False
6199657191,18.32,43.88,False,False
6199657192,18.32,43.88,False,False
6199657193,18.32,43.87,False,False
6199657200,18.31,43.87,False,False
6199657202,18.32,43.87,False,False
6199657203,18.32,43.88,False,False
6199657207,18.32,43.88,False,False
6199657208,18.32,43.87,False,False
6199657211,18.32,43.87,False,False
6199657212,18.32,43.87,False,False
6199657217,18.32,43.88,False,False
6199759078,18.29,43.88,False,False
6199759081,18.29,43.88,False,False
6199759082,18.29,43.88,False,False
6199759786,18.29,43.88,False,False
6199759788,18.29,43.87,False,False
6199759789,18.29,43.88,False,False
6199759791,18.29,43.88,False,False
6199759803,18.29,43.88,False,False
6199759804,18.29,43.88,False,False
6199759805,18.29,43.88,False,False
6199759806,18.29,43.88,False,False
6199759810,18.29,43.88,False,False
6199759813,18.29,43.88,False,False
6199759815,18.28,43.88,False,False
6199759820,18.28,43.88,False,False
6199759824,18.29,43.87,False,False
6199759826,18.29,43.87,False,False
6199759831,18.29,43.87,False,False
6199759832,18.29,43.87,False,False
6199759833,18.29,43.87,False,False
6199759837,18.29,43.87,False,False
6199759838,18.29,43.88,False,False
6199759840,18.29,43.88,False,False
6199759841,18.29,43.88,False,False
6199759843,18.29,43.88,False,False
6199759844,18.29,43.88,False,False
6199759852,18.28,43.88,False,False
6199759860,18.29,43.88,False,False
6199759864,18.29,43.88,False,False
6199759876,18.29,43.88,False,False
6199759877,18.29,43.88,False,False
6199759878,18.29,43.88,False,False
6199759879,18.29,43.88,False,False
6199759882,18.29,43.88,False,False
6199759884,18.29,43.88,False,False
6199759885,18.29,43.88,False,False
6199759887,18.29,43.88,False,False
6199802340,18.27,43.87,False,False
6199802344,18.27,43.87,False,False
6199802345,18.27,43.88,False,False
6199802347,18.27,43.87,False,False
6199802351,18.28,43.87,False,False
6199802353,18.28,43.87,False,False
6199802354,18.28,43.87,False,False
6199802357,18.27,43.88,False,False
